v_products_model,v_manufacturers_name,v_manufactures_code,v_products_image,v_products_price,v_rrp,v_web_price,v_rate_1,v_rate_2,v_rate_3,v_show_price,v_multi_quantity,v_multi_price,v_trade_multi_quantity,v_trade_multi_price,v_box_quantity,v_status,v_products_name_1,v_products_description_1,v_categories_name_1,v_product_style,v_product_finish,v_product_material,v_product_colour,v_products_weight,v_lumens,v_colour_temp,v_energy_class,v_cri,v_hours,v_bulbs_qty,v_bulbs_watage,v_bulb_type,v_bulb_cap,v_bulbs_inc,v_ip_rating,v_bulbs_s1,v_info,v_product_length,v_dimensions_width,v_dimensions_height,v_product_dia,v_dimensions_depth,v_product_min_drop,v_product_max_drop,v_xsell,v_product_voltage,v_product_guarantee,v_product_saftey_class,v_product_transformer,v_product_driver,v_product_cut_out,v_product_recess,v_product_surface_temp,v_product_tilt,v_product_cable,v_product_options,v_product_nonreturnable,v_product_carrage,v_product_statements,v_product_variant,v_priortity,v_family_caption,v_common_images,v_sale_price,v_now_price
O11 51500,Oaks,OA OG/38/B,products/OA OG-38-B,14.00,,14.00,14.00,11.20,11.20,0,0,0,,,,1,"Glass, Opal with Gold Trim","Glass, Opal with Gold Trim. *Spring clip fitting *Ø Top 120mm,  Base 44mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,120,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 51501,Oaks,OA OG/38/M,products/OA OG-38-M,14.00,,14.00,14.00,11.20,11.20,0,0,0,,,,1,"Glass, Opal","Glass, Opal. *Spring clip fitting *Ø Top 120mm,  Base 44mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,120,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 51650,Oaks,OA OG/41/M,products/OA OG-41-M,12.00,,12.00,12.00,9.60,9.60,0,0,0,,,,1,"Glass, Opal","Glass, Opal. *Spring clip fitting *Ø Top 120mm,  Base 35mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,120,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 51651,Oaks,OA OG/41/S,products/OA OG-41-S,12.00,,12.00,12.00,9.60,9.60,0,0,0,,,,1,"Glass, White with lines","Glass, White with lines. *Spring clip fitting *Ø Top 120mm,  Base 35mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,120,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 51800,Oaks,OA OG/42/D,products/OA OG-42-D,11.00,,11.00,11.00,8.80,8.80,0,0,0,,,,1,"Glass, Lime Green","Glass, Lime Green. *Spring clip fitting *Ø Top 80mm,  Base 45mm**",176,1,,4,11,,0,0,0,0,,0,0,0,0,,0,,0,,,125,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 51801,Oaks,OA OG/42/L,products/OA OG-42-L,11.00,,11.00,11.00,8.80,8.80,0,0,0,,,,1,"Glass, Light Blue","Glass, Light Blue. *Spring clip fitting *Ø Top 80mm,  Base 45mm**",176,1,,4,4,,0,0,0,0,,0,0,0,0,,0,,0,,,125,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 51802,Oaks,OA OG/42/M,products/OA OG-42-M,11.00,,11.00,11.00,8.80,8.80,0,0,0,,,,1,"Glass, Opal","Glass, Opal. *Spring clip fitting *Ø Top 80mm,  Base 45mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,125,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 51803,Oaks,OA OG/42/P,products/OA OG-42-P,11.00,,11.00,11.00,8.80,8.80,0,0,0,,,,1,"Glass, Pink","Glass, Pink. *Spring clip fitting *Ø Top 80mm,  Base 45mm**",176,1,,4,18,,0,0,0,0,,0,0,0,0,,0,,0,,,125,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 51804,Oaks,OA OG/42/Q,products/OA OG-42-Q,11.00,,11.00,11.00,8.80,8.80,0,0,0,,,,1,"Glass, Cream","Glass, Cream. *Spring clip fitting *Ø Top 80mm,  Base 45mm**",176,1,,4,10,,0,0,0,0,,0,0,0,0,,0,,0,,,125,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 51950,Oaks,OA OG/48/S,products/OA OG-48-S,15.00,,15.00,15.00,12.00,12.00,0,0,0,,,,1,"Glass, Pearlised with raised pattern","Glass, Pearlised with raised pattern. *Spring clip fitting *Ø Top 165mm,  Base 40mm**",176,1,,4,8,,0,0,0,0,,0,0,0,0,,0,,0,,,115,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52100,Oaks,OA OG/51/O,products/OA OG-51-O,15.00,,15.00,15.00,12.00,12.00,0,0,0,,,,1,"Glass, Opal Alabaster","Glass, Opal Alabaster. *Spring clip fitting *Ø Top 175mm,  Base 44mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,100,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52250,Oaks,OA OG/61/B,products/OA OG-61-B,11.00,,11.00,11.00,8.80,8.80,0,0,0,,,,1,"Glass, Opal with Gold Trim","Glass, Opal with Gold Trim. *Spring clip fitting *Ø Top 140mm,  Base 45mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,120,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52251,Oaks,OA OG/61/P,products/OA OG-61-P,11.00,,11.00,11.00,8.80,8.80,0,0,0,,,,1,"Glass, Opal with Pink Rim","Glass, Opal with Pink Rim. *Spring clip fitting *Ø Top 140mm,  Base 45mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,120,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52400,Oaks,OA OG/68/O,products/OA OG-68-O,14.00,,14.00,14.00,11.20,11.20,0,0,0,,,,1,"Glass, Opal","Glass, Opal. *Spring clip fitting *Ø Top 170mm,  Base 50mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,90,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52401,Oaks,OA OG/68/Q,products/OA OG-68-Q,14.00,,14.00,14.00,11.20,11.20,0,0,0,,,,1,"Glass, Cream Marble Effect","Glass, Cream Marble Effect. *Spring clip fitting *Ø Top 170mm,  Base 50mm**",176,1,,4,10,,0,0,0,0,,0,0,0,0,,0,,0,,,90,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52550,Oaks,OA OG/71/M,products/OA OG-71-M,12.00,,12.00,12.00,9.60,9.60,0,0,0,,,,1,"Glass, Matt White","Glass, Matt White. *Spring clip fitting *Ø Top 160mm,  Base 45mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,100,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52551,Oaks,OA OG/71/P,products/OA OG-71-P,13.00,,13.00,13.00,10.40,10.40,0,0,0,,,,1,"Glass, Pink Marble Effect","Glass, Pink Marble Effect. *Spring clip fitting *Ø Top 160mm,  Base 45mm**",176,1,,4,18,,0,0,0,0,,0,0,0,0,,0,,0,,,100,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52552,Oaks,OA OG/71/Q,products/OA OG-71-Q,13.00,,13.00,13.00,10.40,10.40,0,0,0,,,,1,"Glass, Cream Marble Effect","Glass, Cream Marble Effect. *Spring clip fitting *Ø Top 160mm,  Base 45mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,100,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52700,Oaks,OA OG/81/B,products/OA OG-81-B,13.00,,13.00,13.00,10.40,10.40,0,0,0,,,,1,"Glass, Flower,  Opal with Gold Trim","Glass, Flower,  Opal with Gold Trim. *Spring clip fitting *Ø Top 140mm,  Base 40mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,110,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52701,Oaks,OA OG/81/F,products/OA OG-81-F,13.00,,13.00,13.00,10.40,10.40,0,0,0,,,,1,"Glass, Flower,  White Marble Effect","Glass, Flower,  White Marble Effect. *Spring clip fitting *Ø Top 140mm,  Base 40mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,110,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52702,Oaks,OA OG/81/P,products/OA OG-81-P,15.00,,15.00,15.00,12.00,12.00,0,0,0,,,,1,"Glass, Flower,  Pink Marble Effect","Glass, Flower,  Pink Marble Effect. *Spring clip fitting *Ø Top 140mm,  Base 40mm**",176,1,,4,18,,0,0,0,0,,0,0,0,0,,0,,0,,,110,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52703,Oaks,OA OG/81/Q,products/OA OG-81-Q,15.00,,15.00,15.00,12.00,12.00,0,0,0,,,,1,"Glass, Flower,  Cream Marble Effect","Glass, Flower,  Cream Marble Effect. *Spring clip fitting *Ø Top 140mm,  Base 40mm**",176,1,,4,10,,0,0,0,0,,0,0,0,0,,0,,0,,,110,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52704,Oaks,OA OG/81/T,products/OA OG-81-T,13.00,,13.00,13.00,10.40,10.40,0,0,0,,,,1,"Glass, Flower, Acid with Pink Lip","Glass, Flower, Acid with Pink Lip. *Spring clip fitting *Ø Top 140mm,  Base 40mm**",176,1,,4,18,,0,0,0,0,,0,0,0,0,,0,,0,,,110,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52705,Oaks,OA OG/81/U,products/OA OG-81-U,13.00,,13.00,13.00,10.40,10.40,0,0,0,,,,1,"Glass, Flower, Acid with Blue Lip","Glass, Flower, Acid with Blue Lip. *Spring clip fitting *Ø Top 140mm,  Base 40mm**",176,1,,4,4,,0,0,0,0,,0,0,0,0,,0,,0,,,110,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52706,Oaks,OA OG/81/W,products/OA OG-81-W,13.00,,13.00,13.00,10.40,10.40,0,0,0,,,,1,"Glass, Flower, Acid with Amber Lip","Glass, Flower, Acid with Amber Lip. *Spring clip fitting *Ø Top 140mm,  Base 40mm**",176,1,,4,29,,0,0,0,0,,0,0,0,0,,0,,0,,,110,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52850,Oaks,OA OG/91/B,products/OA OG-91-B,13.00,,13.00,13.00,10.40,10.40,0,0,0,,,,1,"Glass, Opal with Gold Trim","Glass, Opal with Gold Trim. *Spring clip fitting *Ø Top 125mm,  Base 45mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,100,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 52851,Oaks,OA OG/91/C,products/OA OG-91-C,13.00,,13.00,13.00,10.40,10.40,0,0,0,,,,1,"Glass, White","Glass, White. *Spring clip fitting *Ø Top 125mm,  Base 45mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,100,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53000,Oaks,OA OG/92/F,products/OA OG-92-F,16.00,,16.00,16.00,12.80,12.80,0,0,0,,,,1,"Glass, Crimp White Snowflake glass","Glass, Crimp White Snowflake glass. *Spring clip fitting *Ø Top 125mm,  Base 45mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,140,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53150,Oaks,OA OG/WL/C,products/OA OG-WL-C,14.00,,14.00,14.00,11.20,11.20,0,0,0,,,,1,"Glass, Cream Marble Effect","Glass, Cream Marble Effect. *Spring clip fitting *Ø Top 150mm,  Base 40mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,102,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53151,Oaks,OA OG/WL/F,products/OA OG-WL-F,14.00,,14.00,14.00,11.20,11.20,0,0,0,,,,1,"Glass, White Marble Effect","Glass, White Marble Effect. *Spring clip fitting *Ø Top 150mm,  Base 40mm**",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,102,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53152,Oaks,OA OG/WL/P,products/OA OG-WL-P,14.00,,14.00,14.00,11.20,11.20,0,0,0,,,,1,"Glass, Pink Marble Effect","Glass, Pink Marble Effect. *Spring clip fitting *Ø Top 150mm,  Base 40mm**",176,1,,4,18,,0,0,0,0,,0,0,0,0,,0,,0,,,102,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53300,Oaks,OA OL/515/F,products/OA OL-515-F,22.00,,22.00,22.00,17.60,17.60,0,0,0,,,,1,"Oil Style Glass, Cowl, Frosted with decoration","Oil Style Glass, Cowl, Frosted with decoration. Ø Top 95mm,  Base 105mm",176,1,,4,28,,0,0,0,0,,0,0,0,0,,0,,0,,,200,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53301,Oaks,OA OL/515/O,products/OA OL-515-O,22.00,,22.00,22.00,17.60,17.60,0,0,0,,,,1,"Oil Style Glass, Cowl, Opal","Oil Style Glass, Cowl, Opal. Ø Top 95mm,  Base 105mm",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,200,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53302,Oaks,OA OL/515/G,products/OA OL-515-G,22.00,,22.00,22.00,17.60,17.60,0,0,0,,,,1,"Oil Style Glass, Cowl, Opal with flower decoration","Oil Style Glass, Cowl, Opal with flower decoration. Ø Top 95mm,  Base 105mm",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,200,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53450,Oaks,OA OP/12/A,products/OA OP-12-A,34.00,,34.00,34.00,27.20,27.20,0,0,0,,,,1,"Pendant Glass Shade, Clear Amber ","Pendant Glass Shade, Clear Amber . Ø Top 45mm,  Base 190mm",176,1,,4,29,,0,0,0,0,,0,0,0,0,,0,,0,,,200,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53451,Oaks,OA OP/12/B,products/OA OP-12-B,36.00,,36.00,36.00,28.80,28.80,0,0,0,,,,1,"Pendant Glass Shade, Opal with Gold Trim","Pendant Glass Shade, Opal with Gold Trim. Ø Top 45mm,  Base 190mm",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,200,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53452,Oaks,OA OP/12/E,products/OA OP-12-E,36.00,,36.00,36.00,28.80,28.80,0,0,0,,,,1,"Pendant Glass Shade, Opal with Amber Rim/Gold Trim","Pendant Glass Shade, Opal with Amber Rim/Gold Trim. Ø Top 45mm,  Base 190mm",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,200,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53453,Oaks,OA OP/12/P,products/OA OP-12-P,36.00,,36.00,36.00,28.80,28.80,0,0,0,,,,1,"Pendant Glass Shade, Opal with Pink Rim and flower decoration","Pendant Glass Shade, Opal with Pink Rim and flower decoration. Ø Top 45mm,  Base 190mm",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,200,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53454,Oaks,OA OP/12/Q,products/OA OP-12-Q,36.00,,36.00,36.00,28.80,28.80,0,0,0,,,,1,"Pendant Glass Shade, White with Amber Rim and flower decoration","Pendant Glass Shade, White with Amber Rim and flower decoration. Ø Top 45mm,  Base 190mm",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,200,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53455,Oaks,OA OP/12/R,products/OA OP-12-R,36.00,,36.00,36.00,28.80,28.80,0,0,0,,,,1,"Pendant Glass Shade, White with Gold Tim and flower decoration","Pendant Glass Shade, White with Gold Tim and flower decoration. Ø Top 45mm,  Base 190mm",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,200,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53600,Oaks,OA OP/22/P,products/OA OP-22-P,36.00,,36.00,36.00,28.80,28.80,0,0,0,,,,1,"Pendant Glass Shade, Opal with Amber Swirl","Pendant Glass Shade, Opal with Amber Swirl. Ø Top 45mm,  Base 230mm",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,200,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53601,Oaks,OA OP/22/Q,products/OA OP-22-Q,36.00,,36.00,36.00,28.80,28.80,0,0,0,,,,1,"Pendant Glass Shade, Cream with Amber Swirl","Pendant Glass Shade, Cream with Amber Swirl. Ø Top 45mm,  Base 230mm",176,1,,4,10,,0,0,0,0,,0,0,0,0,,0,,0,,,200,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53750,Oaks,OA OP/32/B,products/OA OP-32-B,32.00,,32.00,32.00,25.60,25.60,0,0,0,,,,1,"Pendant Glass Shade, Opal with Gold Trim","Pendant Glass Shade, Opal with Gold Trim. Ø Top 45mm,  Base 170mm",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,190,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53751,Oaks,OA OP/32/R,products/OA OP-32-R,32.00,,32.00,32.00,25.60,25.60,0,0,0,,,,1,"Pendant Glass Shade, Opal with Gold Trim and Flower decoration","Pendant Glass Shade, Opal with Gold Trim and Flower decoration. Ø Top 45mm,  Base 170mm",176,1,,4,23,,0,0,0,0,,0,0,0,0,,0,,0,,,190,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 53900,Oaks,OA OP/42/F,products/OA OP-42-F,32.00,,32.00,32.00,25.60,25.60,0,0,0,,,,1,"Pendant Glass Shade, Frosted with etched decoration","Pendant Glass Shade, Frosted with etched decoration. Ø Top 45mm,  Base 90mm",176,1,,4,28,,0,0,0,0,,0,0,0,0,,0,,0,,,250,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61000,Oaks,OA OT018FL,products/OA OT018FL,139.00,,139.00,139.00,111.20,111.20,0,0,0,,,,1,"Tiffany Floor Lamp with adjustable arm, Antique Brass","Tiffany Floor Lamp with adjustable arm, Antique Brass",149*145*136,1,4,8,1,,0,0,0,0,,1,60,Golf,BC,,0,1 x 60w BC Golf,0,,,1500,250,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61001,Oaks,OA OT018TL,products/OA OT018TL,105.00,,105.00,105.00,84.00,84.00,0,0,0,,,,1,"Tiffany Table Lamp with adjustable arm, Antique Brass","Tiffany Table Lamp with adjustable arm, Antique Brass",104*106,1,4,8,1,,0,0,0,0,,1,60,Golf,SES,,0,1 x 60w SES Golf,0,,,550,150,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61300,Oaks,OA OT1051/12TL,products/OA OT1051-12TL,210.00,,210.00,210.00,168.00,168.00,CD,0,0,,,,1,"Tiffany 12"" Table Lamp","Tiffany 12"" Table Lamp",104,1,,9,1,,0,0,0,0,,1,60,GLS,BC,,0,1 x 60w BC GLS,0,,,500,300,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61301,Oaks,OA OT1051/14R,products/OA OT1051-14R,222.00,,222.00,222.00,177.60,177.60,CD,0,0,,,,1,"Tiffany 14"" Reverse Pendant","Tiffany 14"" Reverse Pendant",58,1,,9,1,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,530,360,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61302,Oaks,OA OT1051/16P,products/OA OT1051-16P,240.00,,240.00,240.00,192.00,192.00,CD,0,0,,,,1,"Tiffany 16"" Pendant","Tiffany 16"" Pendant",58,1,,9,1,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,260,400,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61303,Oaks,OA OT1051/16R,products/OA OT1051-16R,240.00,,240.00,240.00,192.00,192.00,CD,0,0,,,,1,"Tiffany 16"" Flush Pendant","Tiffany 16"" Flush Pendant",64,1,,9,1,,0,0,0,0,,3,60,GLS,BC,,0,3 x 60w BC GLS,0,,,210,410,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61304,Oaks,OA OT1051/16TL,products/OA OT1051-16TL,309.00,,309.00,309.00,247.20,247.20,CD,0,0,,,,1,"Tiffany 16"" Table Lamp","Tiffany 16"" Table Lamp",104,1,,9,1,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,560,400,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61305,Oaks,OA OT1051/20P,products/OA OT1051-20P,309.00,,309.00,309.00,247.20,247.20,CD,0,0,,,,1,"Tiffany 20"" Pendant","Tiffany 20"" Pendant",58,1,,9,1,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,300,500,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 61306,Oaks,OA OT1051/8TL,products/OA OT1051-8TL,120.00,,120.00,120.00,96.00,96.00,CD,0,0,,,,1,"Tiffany 8"" Table Lamp","Tiffany 8"" Table Lamp",104,1,,9,1,,0,0,0,0,,1,60,GLS,BC,,0,1 x 60w BC GLS,0,,,360,200,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61307,Oaks,OA OT1051WB,products/OA OT1051WB,89.00,,89.00,89.00,71.20,71.20,CD,0,0,,,,1,Tiffany Wall Light Uplighter,Tiffany Wall Light Uplighter,124,1,,9,1,,0,0,0,0,,1,60,Candle,BC,,0,1 x 60w BC Candle,0,,300,160,,140,,,,,,,,,,,,,,,1,,,,,,,,
O11 61450,Oaks,OA OT1235WB,products/OA OT1235WB,87.00,,87.00,87.00,69.60,69.60,CD,0,0,,,,1,Tiffany Wall Light Uplighter,Tiffany Wall Light Uplighter,124,1,,9,6,,0,0,0,0,,1,60,Candle,BC,,0,1 x 60w BC Candle,0,,320,170,,130,,,,,,,,,,,,,,,1,,,,,,,,
O11 61451,Oaks,OA OT1302/10TL,products/OA OT1302-10TL,129.00,,129.00,129.00,103.20,103.20,CD,0,0,,,,1,"Tiffany 10"" Table Lamp","Tiffany 10"" Table Lamp",104,1,,9,14,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,370,250,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61452,Oaks,OA OT1302/16P,products/OA OT1302-16P,216.00,,216.00,216.00,172.80,172.80,CD,0,0,,,,1,"Tiffany 16"" Pendant","Tiffany 16"" Pendant",58,1,,9,14,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,220,400,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61453,Oaks,OA OT1302FL,products/OA OT1302FL,229.00,,229.00,229.00,183.20,183.20,CD,0,0,,,,1,Tiffany Floor Lamp,Tiffany Floor Lamp,149,1,,9,14,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,1970,350,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61600,Oaks,OA OT1318/16P,products/OA OT1318-16P,252.00,,252.00,252.00,201.60,201.60,CD,0,0,,,,1,"Tiffany 16"" Pendant","Tiffany 16"" Pendant",58,1,,9,1,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,226,420,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61601,Oaks,OA OT1318/16TL,products/OA OT1318-16TL,309.00,,309.00,309.00,247.20,247.20,CD,0,0,,,,1,"Tiffany 16"" Table Lamp","Tiffany 16"" Table Lamp",104,1,,9,1,,0,0,0,0,,1,60,GLS,BC,,0,1 x 60w BC GLS,0,,,580,420,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61602,Oaks,OA OT1318/12TL,products/OA OT1318-12TL,189.00,,189.00,189.00,151.20,151.20,CD,0,0,,,,1,"Tiffany 12"" Table Lamp","Tiffany 12"" Table Lamp",104,1,,9,1,,0,0,0,0,,1,60,GLS,BC,,0,1 x 60w BC GLS,0,,,480,305,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61603,Oaks,OA OT1318/20P,products/OA OT1318-20P,289.00,,289.00,289.00,231.20,231.20,CD,0,0,,,,1,"Tiffany 20"" Pendant","Tiffany 20"" Pendant",58,1,,9,1,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,330,500,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61604,Oaks,OA OT1318/8TL,products/OA OT1318-8TL,135.00,,135.00,135.00,108.00,108.00,CD,0,0,,,,1,"Tiffany 8"" Table Lamp","Tiffany 8"" Table Lamp",104,1,,9,1,,0,0,0,0,,1,60,Golf,BC,,0,1 x 60w BC Golf,0,,,390,200,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61605,Oaks,OA OT1318WB,products/OA OT1318WB,92.00,,92.00,92.00,73.60,73.60,CD,0,0,,,,1,Tilffany Wall Light Uplighter,Tilffany Wall Light Uplighter,124,1,,9,1,,0,0,0,0,,1,60,Golf,BC,,0,1 x 60w BC Golf,0,,205,175,,130,,,,,,,,,,,,,,,1,,,,,,,,
O11 61750,Oaks,OA OT1345/12TL,products/OA OT1345-12TL,180.00,,180.00,180.00,144.00,144.00,CD,0,0,,,,1,"Tiffany 12"" Table Lamp","Tiffany 12"" Table Lamp",104,1,,9,1,,0,0,0,0,,1,60,GLS,BC,,0,1 x 60w BC GLS,0,,,480,300,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61751,Oaks,OA OT1345/16P,products/OA OT1345-16P,195.00,,195.00,195.00,156.00,156.00,CD,0,0,,,,1,"Tiffany 16"" Table Lamp","Tiffany 16"" Table Lamp",104,1,,9,1,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,210,400,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61752,Oaks,OA OT1345/16TL,products/OA OT1345-16TL,249.00,,249.00,249.00,199.20,199.20,CD,0,0,,,,1,"Tiffany 16"" Pendant","Tiffany 16"" Pendant",58,1,,9,1,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,610,400,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 61753,Oaks,OA OT1345/20P,products/OA OT1345-20P,299.00,,299.00,299.00,239.20,239.20,CD,0,0,,,,1,"Tiffany 20"" Pendant","Tiffany 20"" Pendant",58,1,,9,1,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,260,500,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61754,Oaks,OA OT1345/8TL,products/OA OT1345-8TL,120.00,,120.00,120.00,96.00,96.00,CD,0,0,,,,1,"Tiffany 8"" Table Lamp","Tiffany 8"" Table Lamp",104,1,,9,1,,0,0,0,0,,1,60,Golf,BC,,0,1 x 60w BC Golf,0,,,370,200,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61755,Oaks,OA OT1345WB,products/OA OT1345WB,95.00,,95.00,95.00,76.00,76.00,CD,0,0,,,,1,Tilffany Wall Light Uplighter,Tilffany Wall Light Uplighter,124,1,,9,1,,0,0,0,0,,1,60,Golf,BC,,0,1 x 60w BC Golf,0,,300,160,,170,,,,,,,,,,,,,,,1,,,,,,,,
O11 61900,Oaks,OA OT1420/10TL,products/OA OT1420-10TL,145.00,,145.00,145.00,116.00,116.00,CD,0,0,,,,1,"Tiffany 10"" Table Lamp","Tiffany 10"" Table Lamp",104,1,,9,14,,0,0,0,0,,1,60,Golf,BC,,0,1 x 60w BC Golf,0,,,380,250,,,,,,,,,,,,,,,,1,,,,,,,,
O11 61901,Oaks,OA OT1420/14TL,products/OA OT1420-14TL,205.00,,205.00,205.00,164.00,164.00,CD,0,0,,,,1,"Tiffany 14"" Table Lamp","Tiffany 14"" Table Lamp",104,1,,9,14,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,560,360,,,,,,,,,,,,,,,,1,,,,,,,,
